Date,RouteID,StopID,ScheduledArrival,ActualArrival,DelayMinutes,PassengerCount,Capacity,LoadFactor,DistanceKM,Weather,AnomalyFlag
2024-02-27,R039,S0476,2024-02-27 03:26:00,2024-02-27 03:33:32.406653519,7.54,43,80,0.54,3.45,Clear,0
2024-01-27,R002,S0097,2024-01-27 08:58:00,2024-01-27 09:11:52.352740140,13.87,60,50,1.2,4.97,Rain,0
2024-01-18,R003,S0327,2024-01-18 17:43:00,2024-01-18 17:56:28.027726200,13.47,69,80,0.86,0.85,Rain,0
2024-02-26,R049,S0073,2024-02-26 12:19:00,2024-02-26 12:19:22.200103980,0.37,52,80,0.65,3.59,Clear,0
2024-04-23,R037,S0256,2024-04-23 00:48:00,2024-04-23 01:10:04.548997740,22.08,11,70,0.16,7.94,Clear,0
2024-01-09,R049,S0170,2024-01-09 13:40:00,2024-01-09 13:51:30.638986200,11.51,32,70,0.46,10.19,Clear,0
2024-03-04,R017,S0333,2024-03-04 16:25:00,2024-03-04 16:43:56.824694400,18.95,65,70,0.93,10.25,Clear,0
2024-03-19,R049,S0157,2024-03-19 03:11:00,2024-03-19 03:14:36.890539380,3.61,47,50,0.94,3.19,Clear,0
2024-01-23,R002,S0419,2024-01-23 18:39:00,2024-01-23 18:52:28.101001020,39.58,58,50,1.16,7.3,Rain,1
2024-02-28,R002,S0458,2024-02-28 02:11:00,2024-02-28 02:18:43.416621120,7.72,50,60,0.83,2.96,Clear,0
2024-03-07,R028,S0099,2024-03-07 12:57:00,2024-03-07 13:11:42.015889320,14.7,23,50,0.46,11.44,Clear,0
2024-03-13,R023,S0244,2024-03-13 07:12:00,2024-03-13 07:12:48.636569580,0.81,71,70,1.01,2.24,Rain,0
2024-01-22,R037,S0477,2024-01-22 19:00:00,2024-01-22 18:59:26.472301021,-0.56,16,80,0.2,2.47,Clear,0
2024-02-19,R032,S0441,2024-02-19 03:43:00,2024-02-19 04:00:19.571496900,17.33,69,80,0.86,7.76,Fog,0
2024-01-23,R033,S0194,2024-01-23 16:58:00,2024-01-23 17:05:25.775228760,7.43,70,80,0.88,7.87,Rain,0
2024-03-24,R001,S0375,2024-03-24 04:34:00,2024-03-24 04:48:49.554697560,14.83,48,60,0.8,1.19,Clear,0
2024-02-21,R019,S0367,2024-02-21 14:53:00,2024-02-21 14:48:00.000000000,-5.0,38,50,0.76,10.22,Clear,0
2024-01-07,R002,S0155,2024-01-07 07:54:00,2024-01-07 07:50:56.565182580,-3.06,56,80,0.7,5.43,Clear,0
2024-04-26,R044,S0499,2024-04-26 01:14:00,2024-04-26 01:13:46.271546880,-0.23,29,70,0.41,3.22,Clear,0
2024-01-17,R026,S0534,2024-01-17 02:07:00,2024-01-17 02:24:58.791946440,17.98,56,80,0.7,6.11,Rain,0
2024-01-03,R032,S0458,2024-01-03 04:01:00,2024-01-03 04:18:35.856351000,17.6,70,80,0.88,2.58,Clear,0
2024-01-07,R006,S0113,2024-01-07 20:48:00,2024-01-07 20:53:52.547201760,5.88,38,70,0.54,6.35,Clear,0
2024-03-17,R032,S0024,2024-03-17 02:31:00,2024-03-17 02:40:48.593032440,9.81,39,60,0.65,6.21,Clear,0
2024-02-10,R004,S0283,2024-02-10 18:10:00,2024-02-10 18:16:40.959080400,6.68,55,70,0.79,11.88,Rain,0
2024-04-14,R011,S0292,2024-04-14 01:00:00,2024-04-14 00:55:01.568872620,-4.97,60,80,0.75,6.36,Clear,0
2024-01-23,R017,S0363,2024-01-23 04:00:00,2024-01-23 04:05:35.786007180,5.6,37,80,0.46,5.53,Storm,0
2024-02-06,R038,S0401,2024-02-06 10:10:00,2024-02-06 10:05:58.005580081,-4.03,39,80,0.49,10.9,Clear,0
2024-03-08,R024,S0568,2024-03-08 12:02:00,2024-03-08 12:03:11.395374000,1.19,48,50,0.96,6.92,Rain,0
2024-03-13,R005,S0266,2024-03-13 11:44:00,2024-03-13 11:46:45.291134940,2.75,70,80,0.88,2.73,Clear,0
2024-03-10,R034,S0054,2024-03-10 00:55:00,2024-03-10 01:16:30.458790120,21.51,57,70,0.81,7.67,Clear,0
2024-04-15,R006,S0422,2024-04-15 19:16:00,2024-04-15 19:22:34.682982060,6.58,33,60,0.55,9.17,Clear,0
2024-03-04,R022,S0474,2024-03-04 20:55:00,2024-03-04 20:55:55.600163040,0.93,60,50,1.2,4.0,Clear,0
2024-01-18,R011,S0243,2024-01-18 15:09:00,2024-01-18 15:20:08.230106820,11.14,65,60,1.08,8.49,Fog,0
2024-02-04,R048,S0354,2024-02-04 15:49:00,2024-02-04 15:47:23.569280340,-1.61,20,60,0.33,9.25,Rain,0
2024-01-23,R016,S0388,2024-01-23 21:33:00,2024-01-23 22:04:34.474852020,31.57,49,50,0.98,3.41,Clear,0
2024-04-04,R033,S0178,2024-04-04 21:56:00,2024-04-04 22:05:18.072400320,9.3,78,70,1.11,1.39,Clear,0
2024-03-24,R009,S0475,2024-03-24 12:34:00,2024-03-24 12:29:00.000000000,-5.0,41,50,0.82,1.5,Fog,0
2024-01-07,R006,S0573,2024-01-07 05:50:00,2024-01-07 05:46:57.490918140,-3.04,48,50,0.96,1.81,Clear,0
2024-03-01,R016,S0405,2024-03-01 17:52:00,2024-03-01 18:15:00.757573680,23.01,56,80,0.7,11.06,Rain,0
2024-03-16,R029,S0036,2024-03-16 19:35:00,2024-03-16 19:41:28.873858140,6.48,35,70,0.5,9.3,Rain,0
2024-04-10,R003,S0358,2024-04-10 14:49:00,2024-04-10 14:49:16.215664020,0.27,35,70,0.5,11.06,Clear,0
2024-02-18,R020,S0558,2024-02-18 17:51:00,2024-02-18 18:00:03.361673820,9.06,49,80,0.61,11.42,Clear,0
2024-04-24,R036,S0327,2024-04-24 18:43:00,2024-04-24 18:38:00.000000000,-5.0,26,70,0.37,7.78,Clear,0
2024-02-26,R019,S0044,2024-02-26 10:57:00,2024-02-26 10:52:16.970522820,-4.72,54,60,0.9,5.15,Rain,0
2024-03-08,R026,S0320,2024-03-08 21:06:00,2024-03-08 21:01:00.000000000,-5.0,75,60,1.25,3.33,Clear,0
2024-01-12,R003,S0472,2024-01-12 19:26:00,2024-01-12 19:27:19.305271200,1.32,78,80,0.98,2.93,Clear,0
2024-04-26,R019,S0269,2024-04-26 11:04:00,2024-04-26 11:25:05.554583460,21.09,44,80,0.55,10.82,Clear,0
2024-01-15,R020,S0525,2024-01-15 10:32:00,2024-01-15 10:42:58.492852380,10.97,70,50,1.4,9.77,Rain,0
2024-01-02,R032,S0025,2024-01-02 04:26:00,2024-01-02 04:35:47.282132460,9.79,31,60,0.52,1.19,Rain,0
2024-02-16,R007,S0551,2024-02-16 01:08:00,2024-02-16 01:06:24.037495740,-1.6,38,50,0.76,2.5,Rain,0
2024-03-15,R041,S0157,2024-03-15 06:26:00,2024-03-15 06:38:47.832188880,12.8,16,60,0.27,5.89,Clear,0
2024-02-25,R033,S0185,2024-02-25 07:47:00,2024-02-25 07:44:14.316475140,-2.76,65,60,1.08,7.59,Clear,0
2024-04-06,R040,S0174,2024-04-06 17:37:00,2024-04-06 17:39:57.335177520,2.96,79,50,1.58,4.85,Rain,0
2024-01-14,R039,S0394,2024-01-14 08:22:00,2024-01-14 08:34:32.765612580,12.55,78,70,1.11,8.67,Clear,0
2024-01-27,R018,S0186,2024-01-27 00:13:00,2024-01-27 00:17:11.338963560,4.19,23,70,0.33,4.18,Clear,0
2024-01-04,R040,S0281,2024-01-04 03:45:00,2024-01-04 03:59:08.804728620,14.15,28,50,0.56,7.49,Rain,0
2024-02-07,R001,S0586,2024-02-07 05:15:00,2024-02-07 05:17:59.692056900,2.99,54,80,0.68,9.9,Clear,0
2024-04-13,R011,S0295,2024-04-13 15:28:00,2024-04-13 15:46:34.749912900,18.58,65,80,0.81,4.18,Clear,0
2024-03-24,R028,S0528,2024-03-24 07:15:00,2024-03-24 07:24:10.490382540,9.17,43,70,0.61,0.55,Clear,0
2024-01-02,R025,S0188,2024-01-02 04:00:00,2024-01-02 03:56:10.919605260,-3.82,25,50,0.5,4.77,Rain,0
2024-01-04,R050,S0412,2024-01-04 04:06:00,2024-01-04 04:05:33.961361400,-0.43,26,70,0.37,2.51,Clear,0
2024-04-22,R023,S0186,2024-04-22 16:39:00,2024-04-22 16:41:46.124014380,2.77,49,80,0.61,8.13,Clear,0
2024-01-24,R031,S0544,2024-01-24 16:33:00,2024-01-24 16:47:34.322386860,14.57,23,50,0.46,1.24,Clear,0
2024-01-09,R030,S0575,2024-01-09 07:08:00,2024-01-09 07:31:22.422871920,23.37,47,80,0.59,7.06,Clear,0
2024-01-19,R042,S0301,2024-01-19 02:30:00,2024-01-19 02:25:00.000000000,-5.0,39,60,0.65,7.68,Clear,0
2024-03-02,R035,S0309,2024-03-02 00:11:00,2024-03-02 00:12:08.260451520,1.14,63,50,1.26,5.61,Storm,0
2024-03-12,R007,S0189,2024-03-12 12:06:00,2024-03-12 12:23:15.769243379,17.26,56,70,0.8,10.5,Rain,0
2024-02-10,R016,S0411,2024-02-10 21:02:00,2024-02-10 21:06:26.558485620,4.44,71,80,0.89,3.09,Storm,0
2024-04-01,R026,S0538,2024-04-01 08:56:00,2024-04-01 08:59:26.660758140,41.28,10,70,0.14,8.92,Clear,1
2024-03-17,R048,S0387,2024-03-17 16:14:00,2024-03-17 16:24:44.700301200,29.15,31,50,0.62,4.41,Clear,1
2024-03-12,R049,S0551,2024-03-12 10:33:00,2024-03-12 10:28:00.000000000,-5.0,51,60,0.85,1.23,Clear,0
2024-03-18,R002,S0193,2024-03-18 09:00:00,2024-03-18 09:11:04.053735600,42.05,69,70,0.99,0.66,Clear,1
2024-02-19,R001,S0163,2024-02-19 15:42:00,2024-02-19 15:50:03.788079900,8.06,66,70,0.94,10.14,Clear,0
2024-04-23,R048,S0053,2024-04-23 16:03:00,2024-04-23 16:09:58.425960360,6.97,37,80,0.46,10.2,Fog,0
2024-03-14,R012,S0475,2024-03-14 19:03:00,2024-03-14 19:18:48.327624900,15.81,73,80,0.91,9.02,Rain,0
2024-03-24,R005,S0174,2024-03-24 13:38:00,2024-03-24 13:42:18.643305480,4.31,17,50,0.34,7.63,Clear,0
2024-03-05,R037,S0196,2024-03-05 05:35:00,2024-03-05 05:40:24.204162240,5.4,74,80,0.92,9.02,Rain,0
2024-03-16,R032,S0211,2024-03-16 16:03:00,2024-03-16 16:09:48.341554260,6.81,28,60,0.47,8.9,Rain,0
2024-04-08,R009,S0390,2024-04-08 09:11:00,2024-04-08 09:06:00.000000000,-5.0,49,50,0.98,6.47,Rain,0
2024-03-24,R041,S0308,2024-03-24 07:45:00,2024-03-24 08:00:28.715886120,27.58,14,80,0.18,5.66,Clear,1
2024-03-16,R035,S0457,2024-03-16 04:29:00,2024-03-16 04:39:56.202607560,10.94,38,60,0.63,1.27,Rain,0
2024-04-23,R019,S0331,2024-04-23 07:04:00,2024-04-23 07:14:24.062408460,10.4,53,80,0.66,5.92,Clear,0
2024-01-12,R048,S0495,2024-01-12 00:18:00,2024-01-12 00:26:24.268930020,8.4,46,80,0.57,6.59,Clear,0
2024-02-08,R016,S0329,2024-02-08 01:20:00,2024-02-08 01:38:35.120680620,18.59,29,80,0.36,5.13,Clear,0
2024-01-29,R003,S0029,2024-01-29 03:01:00,2024-01-29 03:08:07.844988000,7.13,50,60,0.83,2.26,Rain,0
2024-02-27,R020,S0122,2024-02-27 16:52:00,2024-02-27 16:54:51.432083220,2.86,11,70,0.16,1.75,Clear,0
2024-03-07,R024,S0458,2024-03-07 08:37:00,2024-03-07 08:32:00.000000000,-5.0,23,60,0.38,6.14,Rain,0
2024-03-11,R033,S0418,2024-03-11 20:36:00,2024-03-11 20:31:00.000000000,-5.0,31,50,0.62,6.36,Clear,0
2024-03-27,R024,S0159,2024-03-27 09:26:00,2024-03-27 09:27:57.169317960,1.95,48,60,0.8,9.52,Clear,0
2024-03-17,R011,S0598,2024-03-17 18:06:00,2024-03-17 18:11:59.935421580,6.0,75,70,1.07,1.3,Clear,0
2024-03-15,R049,S0516,2024-03-15 03:27:00,2024-03-15 03:26:05.777990820,-0.9,55,70,0.79,9.47,Clear,0
2024-01-25,R008,S0002,2024-01-25 04:49:00,2024-01-25 04:51:42.147783660,2.7,47,60,0.78,3.22,Clear,0
2024-04-25,R036,S0302,2024-04-25 00:06:00,2024-04-25 00:01:57.320716680,-4.04,73,50,1.46,3.14,Rain,0
2024-03-24,R038,S0079,2024-03-24 01:24:00,2024-03-24 01:38:26.525401320,14.44,65,80,0.81,5.66,Clear,0
2024-02-18,R040,S0315,2024-02-18 19:43:00,2024-02-18 19:45:09.071289600,2.15,63,70,0.9,11.75,Clear,0
2024-03-03,R020,S0328,2024-03-03 19:42:00,2024-03-03 19:58:47.298038820,16.79,29,70,0.41,11.8,Clear,0
2024-04-20,R035,S0276,2024-04-20 18:23:00,2024-04-20 18:25:22.685909340,2.38,57,60,0.95,9.68,Clear,0
2024-01-27,R048,S0452,2024-01-27 04:27:00,2024-01-27 04:35:37.272577620,8.62,52,70,0.74,6.94,Clear,0
2024-03-10,R025,S0565,2024-03-10 05:10:00,2024-03-10 05:19:40.933038780,9.68,77,60,1.28,9.6,Clear,0
2024-03-10,R035,S0486,2024-03-10 07:40:00,2024-03-10 07:46:36.330162480,6.61,75,70,1.07,11.65,Fog,0
2024-04-12,R025,S0107,2024-04-12 05:18:00,2024-04-12 05:13:00.000000000,-5.0,54,50,1.08,9.26,Rain,0
2024-04-14,R029,S0567,2024-04-14 01:48:00,2024-04-14 01:49:34.913619420,1.58,12,60,0.2,9.8,Clear,0
2024-02-27,R018,S0246,2024-02-27 13:21:00,2024-02-27 13:16:00.000000000,-5.0,60,60,1.0,9.68,Rain,0
2024-01-09,R046,S0164,2024-01-09 17:44:00,2024-01-09 18:05:25.565451540,21.43,9,80,0.11,2.64,Clear,0
2024-03-25,R018,S0527,2024-03-25 04:26:00,2024-03-25 04:21:00.000000000,-5.0,10,50,0.2,7.91,Rain,0
2024-03-22,R002,S0001,2024-03-22 21:09:00,2024-03-22 21:22:25.196049000,13.42,34,60,0.57,10.94,Rain,0
2024-01-01,R035,S0137,2024-01-01 15:01:00,2024-01-01 15:07:05.102581200,6.09,12,70,0.17,11.63,Storm,0
2024-04-23,R016,S0151,2024-04-23 01:23:00,2024-04-23 01:18:00.000000000,-5.0,71,50,1.42,3.83,Clear,0
2024-04-23,R041,S0180,2024-04-23 02:41:00,2024-04-23 02:48:36.327786840,7.61,22,80,0.28,7.76,Clear,0
2024-03-16,R036,S0487,2024-03-16 05:39:00,2024-03-16 05:34:00.000000000,-5.0,40,70,0.57,9.23,Fog,0
2024-03-05,R033,S0018,2024-03-05 00:16:00,2024-03-05 00:25:19.460767860,9.32,24,70,0.34,5.75,Rain,0
2024-04-01,R004,S0225,2024-04-01 15:00:00,2024-04-01 15:04:25.492590120,4.42,56,80,0.7,4.29,Fog,0
2024-01-24,R033,S0105,2024-01-24 08:42:00,2024-01-24 08:49:17.684345220,7.29,64,80,0.8,4.39,Clear,0
2024-01-19,R014,S0065,2024-01-19 12:52:00,2024-01-19 12:53:18.572075580,1.31,50,50,1.0,5.57,Clear,0
2024-01-14,R021,S0333,2024-01-14 15:52:00,2024-01-14 16:10:17.909710560,18.3,28,70,0.4,9.94,Clear,0
2024-01-14,R048,S0372,2024-01-14 17:45:00,2024-01-14 17:40:00.000000000,-5.0,60,60,1.0,1.98,Clear,0
2024-03-30,R020,S0207,2024-03-30 18:52:00,2024-03-30 18:50:15.348343260,-1.74,39,80,0.49,8.73,Clear,0
2024-03-20,R008,S0229,2024-03-20 17:47:00,2024-03-20 17:50:17.245632960,3.29,67,70,0.96,3.37,Clear,0
2024-03-28,R007,S0581,2024-03-28 02:51:00,2024-03-28 02:54:58.628018640,3.98,12,70,0.17,9.54,Fog,0
2024-02-01,R003,S0142,2024-02-01 11:30:00,2024-02-01 11:25:00.000000000,-5.0,73,80,0.91,3.6,Clear,0
2024-01-06,R017,S0331,2024-01-06 09:29:00,2024-01-06 09:24:00.000000000,-5.0,8,60,0.13,9.73,Clear,0
2024-04-22,R033,S0271,2024-04-22 08:46:00,2024-04-22 08:54:33.325896000,8.56,40,60,0.67,2.35,Clear,0
2024-04-18,R048,S0325,2024-04-18 18:25:00,2024-04-18 18:33:16.527655320,8.28,5,80,0.06,5.5,Clear,0
2024-04-03,R012,S0527,2024-04-03 12:59:00,2024-04-03 13:21:01.700901060,22.03,75,70,1.07,11.74,Fog,0
2024-01-23,R022,S0547,2024-01-23 05:29:00,2024-01-23 05:46:31.100447400,17.52,11,60,0.18,10.7,Rain,0
2024-01-19,R022,S0069,2024-01-19 16:59:00,2024-01-19 17:04:39.706114020,5.66,58,70,0.83,1.43,Clear,0
2024-03-29,R046,S0212,2024-03-29 00:11:00,2024-03-29 00:09:14.869621500,-1.75,39,80,0.49,11.67,Rain,0
2024-03-29,R030,S0558,2024-03-29 14:35:00,2024-03-29 14:51:17.014369920,16.28,29,80,0.36,9.88,Clear,0
2024-04-25,R038,S0382,2024-04-25 14:57:00,2024-04-25 14:53:30.883102260,-3.49,37,70,0.53,10.28,Clear,0
2024-01-02,R038,S0420,2024-01-02 19:05:00,2024-01-02 19:18:55.710315420,13.93,32,60,0.53,9.08,Clear,0
2024-03-14,R045,S0597,2024-03-14 02:38:00,2024-03-14 02:33:00.000000000,-5.0,38,60,0.63,4.93,Clear,0
2024-02-10,R008,S0048,2024-02-10 04:26:00,2024-02-10 04:50:39.508984920,24.66,44,80,0.55,2.82,Rain,0
2024-02-22,R027,S0231,2024-02-22 06:02:00,2024-02-22 05:57:00.000000000,20.1,79,80,0.99,10.04,Clear,1
2024-01-27,R027,S0579,2024-01-27 00:14:00,2024-01-27 00:09:06.005611380,-4.9,78,60,1.3,0.67,Clear,0
2024-04-17,R034,S0477,2024-04-17 14:36:00,2024-04-17 14:31:00.000000000,-5.0,37,80,0.46,7.68,Clear,0
2024-01-08,R021,S0089,2024-01-08 21:36:00,2024-01-08 21:37:01.600580880,1.03,73,80,0.91,10.02,Rain,0
2024-04-14,R030,S0052,2024-04-14 17:37:00,2024-04-14 17:46:21.576569100,48.72,42,70,0.6,4.54,Clear,1
2024-02-12,R033,S0534,2024-02-12 00:25:00,2024-02-12 00:24:01.340420940,-0.98,27,70,0.39,7.37,Clear,0
2024-02-02,R028,S0422,2024-02-02 04:49:00,2024-02-02 04:45:06.790652340,-3.89,66,70,0.94,5.99,Rain,0
2024-02-12,R047,S0446,2024-02-12 04:06:00,2024-02-12 04:01:00.000000000,-5.0,56,50,1.12,10.38,Clear,0
2024-03-23,R033,S0131,2024-03-23 10:06:00,2024-03-23 10:13:47.905923480,7.8,49,50,0.98,9.38,Clear,0
2024-04-28,R005,S0600,2024-04-28 14:47:00,2024-04-28 14:58:57.218234340,11.95,73,60,1.22,2.12,Clear,0
2024-01-30,R048,S0374,2024-01-30 11:23:00,2024-01-30 11:29:38.147206020,6.64,68,50,1.36,5.03,Clear,0
2024-02-03,R019,S0551,2024-02-03 09:35:00,2024-02-03 09:46:55.356010020,11.92,73,60,1.22,7.53,Storm,0
2024-03-18,R004,S0530,2024-03-18 03:24:00,2024-03-18 03:19:00.000000000,-5.0,11,80,0.14,1.8,Clear,0
2024-04-09,R035,S0105,2024-04-09 07:47:00,2024-04-09 07:45:40.254557100,-1.33,70,50,1.4,11.88,Clear,0
2024-01-20,R049,S0387,2024-01-20 19:43:00,2024-01-20 19:45:59.778226560,3.0,16,60,0.27,11.97,Storm,0
2024-03-27,R017,S0336,2024-03-27 16:39:00,2024-03-27 16:56:46.522383180,17.78,50,60,0.83,4.64,Clear,0
2024-03-02,R044,S0117,2024-03-02 10:49:00,2024-03-02 11:06:43.042446420,17.72,50,50,1.0,10.9,Clear,0
2024-03-19,R028,S0001,2024-03-19 19:20:00,2024-03-19 19:32:55.951400400,12.93,21,50,0.42,10.15,Clear,0
2024-01-02,R030,S0538,2024-01-02 12:41:00,2024-01-02 12:53:41.176284480,12.69,55,60,0.92,2.61,Clear,0
2024-03-28,R029,S0436,2024-03-28 05:44:00,2024-03-28 05:41:06.574682760,-2.89,31,70,0.44,7.32,Clear,0
2024-03-28,R046,S0496,2024-03-28 21:30:00,2024-03-28 21:36:01.982280899,6.03,60,60,1.0,3.38,Clear,0
2024-04-04,R006,S0012,2024-04-04 21:53:00,2024-04-04 21:48:00.000000000,-5.0,72,80,0.9,2.96,Rain,0
2024-03-20,R035,S0294,2024-03-20 10:20:00,2024-03-20 10:32:41.138156340,12.69,73,50,1.46,8.17,Rain,0
2024-04-27,R041,S0508,2024-04-27 09:43:00,2024-04-27 09:45:30.323880960,2.51,48,80,0.6,1.01,Rain,0
2024-03-08,R037,S0565,2024-03-08 09:12:00,2024-03-08 09:37:25.028929200,25.42,61,80,0.76,3.11,Clear,0
2024-04-07,R024,S0128,2024-04-07 00:41:00,2024-04-07 00:48:36.655347720,7.61,27,50,0.54,1.71,Rain,0
2024-03-19,R029,S0076,2024-03-19 03:01:00,2024-03-19 02:58:26.841691620,17.36,24,60,0.4,2.39,Rain,1
2024-03-23,R049,S0269,2024-03-23 18:37:00,2024-03-23 18:39:15.841102080,2.26,69,60,1.15,1.2,Rain,0
2024-01-19,R046,S0146,2024-01-19 17:02:00,2024-01-19 17:00:41.349802500,-1.31,19,70,0.27,1.47,Clear,0
2024-04-21,R031,S0403,2024-04-21 07:32:00,2024-04-21 07:31:11.083908060,-0.82,14,70,0.2,7.05,Clear,0
2024-04-17,R035,S0499,2024-04-17 03:09:00,2024-04-17 03:13:46.606076700,4.78,41,80,0.51,11.44,Fog,0
2024-02-04,R033,S0560,2024-02-04 11:50:00,2024-02-04 11:45:07.935019500,-4.87,5,70,0.07,0.52,Clear,0
2024-01-20,R021,S0199,2024-01-20 17:19:00,2024-01-20 17:23:25.038516780,4.42,29,80,0.36,10.04,Clear,0
2024-04-20,R032,S0583,2024-04-20 06:02:00,2024-04-20 05:57:00.000000000,-5.0,78,80,0.98,11.14,Fog,0
2024-04-12,R023,S0503,2024-04-12 19:33:00,2024-04-12 19:39:36.364398000,6.61,62,60,1.03,5.07,Rain,0
2024-02-10,R033,S0403,2024-02-10 13:53:00,2024-02-10 13:50:24.298244460,-2.6,16,80,0.2,1.97,Storm,0
2024-01-29,R003,S0209,2024-01-29 16:35:00,2024-01-29 16:30:00.000000000,-5.0,31,50,0.62,5.81,Clear,0
2024-01-15,R018,S0342,2024-01-15 16:23:00,2024-01-15 16:35:14.457986340,12.24,40,60,0.67,9.88,Clear,0
2024-03-24,R025,S0048,2024-03-24 11:13:00,2024-03-24 11:08:00.000000000,-5.0,16,50,0.32,6.69,Storm,0
2024-02-01,R042,S0541,2024-02-01 18:25:00,2024-02-01 18:36:14.899937940,11.25,13,70,0.19,7.57,Clear,0
2024-01-13,R031,S0176,2024-01-13 02:33:00,2024-01-13 02:42:41.363642280,9.69,37,60,0.62,3.47,Rain,0
2024-01-07,R003,S0511,2024-01-07 17:12:00,2024-01-07 17:08:04.844271840,-3.92,56,50,1.12,10.92,Rain,0
2024-02-23,R040,S0019,2024-02-23 17:07:00,2024-02-23 17:09:15.286916759,2.25,73,60,1.22,5.65,Clear,0
2024-01-16,R046,S0495,2024-01-16 11:22:00,2024-01-16 11:29:39.407576160,7.66,71,70,1.01,1.61,Rain,0
2024-01-10,R024,S0355,2024-01-10 07:35:00,2024-01-10 07:42:19.179447420,7.32,77,70,1.1,3.07,Rain,0
2024-02-25,R050,S0559,2024-02-25 08:28:00,2024-02-25 08:42:08.294049120,14.14,42,70,0.6,7.56,Clear,0
2024-03-06,R032,S0345,2024-03-06 11:13:00,2024-03-06 11:25:19.193391420,12.32,36,70,0.51,10.58,Clear,0
2024-04-24,R047,S0060,2024-04-24 11:20:00,2024-04-24 11:35:20.998586160,15.35,56,80,0.7,9.93,Clear,0
2024-02-07,R022,S0229,2024-02-07 16:31:00,2024-02-07 16:47:30.118789439,16.5,53,60,0.88,2.36,Clear,0
2024-02-22,R023,S0147,2024-02-22 19:06:00,2024-02-22 19:12:08.374683540,6.14,27,60,0.45,1.51,Clear,0
2024-03-22,R002,S0298,2024-03-22 18:51:00,2024-03-22 18:53:05.572990140,2.09,23,80,0.29,1.74,Clear,0
2024-02-03,R027,S0333,2024-02-03 08:07:00,2024-02-03 08:10:47.284436820,3.79,44,80,0.55,3.28,Fog,0
2024-03-25,R042,S0332,2024-03-25 18:05:00,2024-03-25 18:06:35.087048100,1.58,49,60,0.82,5.17,Rain,0
2024-03-25,R002,S0433,2024-03-25 06:33:00,2024-03-25 06:52:28.688306340,19.48,75,60,1.25,10.38,Clear,0
2024-01-01,R026,S0399,2024-01-01 14:17:00,2024-01-01 14:14:25.108207080,-2.58,79,50,1.58,6.94,Rain,0
2024-03-19,R017,S0335,2024-03-19 17:59:00,2024-03-19 18:15:20.584921800,16.34,41,50,0.82,11.47,Rain,0
2024-03-14,R040,S0209,2024-03-14 21:10:00,2024-03-14 21:10:10.962632340,0.18,53,50,1.06,10.75,Clear,0
2024-02-28,R033,S0411,2024-02-28 12:55:00,2024-02-28 13:11:02.872524780,16.05,8,80,0.1,11.74,Clear,0
2024-04-08,R009,S0587,2024-04-08 01:15:00,2024-04-08 01:27:16.204667460,12.27,78,70,1.11,3.46,Storm,0
2024-01-25,R043,S0599,2024-01-25 00:07:00,2024-01-25 00:11:36.479297340,4.61,58,50,1.16,6.99,Rain,0
2024-02-01,R048,S0271,2024-02-01 18:53:00,2024-02-01 19:00:35.487902460,7.59,8,80,0.1,4.17,Clear,0
2024-01-31,R039,S0180,2024-01-31 09:48:00,2024-01-31 09:43:00.000000000,-5.0,27,70,0.39,5.3,Clear,0
2024-03-14,R029,S0415,2024-03-14 15:18:00,2024-03-14 15:28:46.494323880,10.77,34,70,0.49,4.2,Clear,0
2024-01-03,R042,S0346,2024-01-03 07:26:00,2024-01-03 07:40:28.379434920,14.47,51,70,0.73,0.7,Rain,0
2024-03-26,R026,S0519,2024-03-26 17:18:00,2024-03-26 17:36:22.711200300,18.38,42,60,0.7,10.73,Clear,0
2024-04-11,R035,S0438,2024-04-11 08:12:00,2024-04-11 08:13:45.082338480,1.75,53,70,0.76,9.82,Rain,0
2024-03-06,R050,S0013,2024-03-06 19:01:00,2024-03-06 19:28:00.078423420,27.0,74,70,1.06,7.22,Fog,0
2024-03-27,R025,S0404,2024-03-27 17:37:00,2024-03-27 17:38:49.417156320,1.82,18,80,0.22,6.8,Clear,0
2024-02-10,R024,S0380,2024-02-10 05:54:00,2024-02-10 05:54:30.026808719,0.5,72,70,1.03,1.18,Clear,0
2024-04-13,R013,S0421,2024-04-13 02:48:00,2024-04-13 02:51:19.817341980,3.33,17,80,0.21,6.31,Rain,0
2024-03-02,R007,S0180,2024-03-02 17:40:00,2024-03-02 17:43:25.339126620,3.42,20,80,0.25,4.04,Fog,0
2024-02-22,R036,S0283,2024-02-22 10:41:00,2024-02-22 10:36:00.000000000,-5.0,56,80,0.7,0.54,Clear,0
2024-03-28,R045,S0418,2024-03-28 15:19:00,2024-03-28 15:14:00.000000000,-5.0,27,70,0.39,4.77,Rain,0
2024-04-05,R020,S0356,2024-04-05 14:29:00,2024-04-05 14:24:00.000000000,-5.0,25,70,0.36,5.67,Clear,0
2024-02-02,R001,S0016,2024-02-02 07:36:00,2024-02-02 07:43:21.061737120,7.35,21,60,0.35,5.37,Clear,0
2024-04-22,R008,S0315,2024-04-22 19:28:00,2024-04-22 19:47:57.850246680,19.96,58,50,1.16,2.88,Clear,0
2024-03-31,R046,S0533,2024-03-31 00:41:00,2024-03-31 00:39:19.003057320,-1.68,51,50,1.02,6.15,Clear,0
2024-01-13,R016,S0016,2024-01-13 00:35:00,2024-01-13 00:38:42.933232200,3.72,64,60,1.07,9.29,Fog,0
